school_code,lat,lon,region_code
0760293F,49.623196115417606,1.53556490171404,28
0760653X,49.598476,0.2625657,28
0760847H,49.8579786,0.9954325,28
0760870H,49.8542277,1.0710182,28
0030551H,46.1135216,3.6826943,84
0760820D,49.493897499999996,0.10797319999999999,28
0760852N,49.8658434,0.8880653000000001,28
0760891F,49.794339443467706,0.6280928629561899,28
0020276P,49.7544444,3.5725,32
0020434L,49.5206,3.57971,32
0020648U,49.515,3.9781800000000005,32
0770080U,48.4570001,3.3742663,11
0020936G,49.4638994,3.9744055,32
0021324D,49.953055600000006,3.1938889,32
0021678N,49.21436880682779,3.3549198988681095,32
0251384U,46.9040348,6.3546345,27
0251627H,47.327306799999995,6.011267,27
0770592A,48.5590252,2.6824060000000003,11
0382802P,45.159305700000004,5.6878134000000005,84
0382899V,45.4693305,5.473267118454441,84
0390446Y,46.931999999999995,5.93256,27
0400725W,43.7080596,-1.0533076000000001,75
0400775A,43.8825787,-0.5201452,75
0370212E,47.3900474,0.6889268,24
0371382B,47.2729908,0.5996983,24
0140642X,48.896474100000006,-0.19991289999999998,28
0320120G,43.7258333,0.10388889999999999,76
0320129S,43.608737,-0.097589,76
0320159Z,43.4999606,0.2133846,76
0320164E,43.394088599999996,0.41885390000000006,76
0320371E,43.4075,0.49444440000000006,76
0141622M,48.8253485,-1.04035886236471,28
0141664H,48.896474100000006,-0.19991289999999998,28
0141871H,49.195482500000004,0.35663720000000004,28
0320503Y,43.72347429999999,0.729581,76
0270420K,49.2675049,0.9147993652315409,28
0270902J,48.8212529,0.7095443,28
0280088U,48.0747843739993,1.3445741790559,24
0621029G,50.7765241,1.8348287,32
0280284G,48.4231,1.46835,24
0271270J,49.27895039999999,1.777826,28
0621738C,50.639593700000006,2.4000602000000004,32
0621832E,50.45049,2.21829,32
0280422G,48.2795417,1.4611983999999998,24
0332329C,44.7081826,-0.4009928,75
0332480S,45.127123100000006,-0.6635964,75
0623070A,50.302204700000004,2.7767966,32
0280446H,48.270233700000006,1.2715658,24
0340514Z,43.6112422,3.8767337,76
0382256W,45.2066078,5.6629992,84
0382466Z,45.3558251,5.616002,84
0311295P,43.6434,1.37799,76
0220346G,48.675503799999994,-2.928296,53
0221124C,48.32409335,-2.49628947585718,53
0400558P,44.0295744,-1.1987407039618898,75
0221609E,48.808542700000004,-3.3723211,53
0221627Z,48.7322183,-3.4587993999999997,53
0221628A,48.7322183,-3.4587993999999997,53
0221637K,48.784201,-3.2319779,53
0240407M,45.32966665,0.625948985254953,75
0240556Z,45.570555600000006,0.5613889,75
0641049T,43.2957547,-0.36856679999999997,75
0080449V,49.4021636,4.70952028242988,44
0080554J,49.4251987,4.125623200000001,44
0080596E,49.88562,4.3890400000000005,44
0240868N,44.98572539999999,0.7219503,75
0240963S,44.74607125,0.975186732678294,75
0240972B,44.769516700000004,0.7526427698362429,75
0241049K,45.1724869,0.7650347839958431,75
0241094J,45.17838205,0.8204095174289671,75
0370567R,47.170289430962704,0.24386412314186498,24
0460382R,44.4917756,1.0858997,76
0460649F,44.4495,1.4364999,76
0141560V,49.182800799999995,-0.3690815,28
0100194G,48.3185478,4.0413095000000006,44
0100768F,48.39418010000001,4.5268522,44
0100814F,48.6700396,4.2005817,44
0101080V,48.4458161,4.5804014,44
0570973Y,49.2984278,6.054280400000001,44
0120428A,44.4835,2.25886,76
0591758R,50.6767018,3.1043032000000004,32
0180442H,46.6934875,2.5236259999999997,24
0180813L,47.1462117,2.2214381000000003,24
0195040A,45.046991399999996,2.0085655,75
0210593F,47.277517700000004,4.2306919999999995,27
0210874L,47.2841003,5.057479799999999,27
0211752R,47.0534609,5.2770421999999995,27
0594341Y,50.1250142,3.6913023000000003,32
0650294S,43.06582120000001,0.1530914,76
0130888V,43.2874985714814,5.36069019065576,93
0420654H,45.4401467,4.3873058,84
0650748K,43.1831715,-0.0268132,76
0650850W,43.12522979999999,0.384241,76
0710791Z,46.2914780382876,4.0583295683687695,27
0711274Z,46.8540616,5.1751176,27
0711367A,46.64134620000001,4.3717516,27
0670301N,48.6919519,7.886425599999999,44
0140766G,49.2412693,-0.2255993,28
0140911P,49.2505283,0.1331312,28
0700938P,47.6197251,6.1545239,27
0141538W,49.1705071,-0.41290879999999996,28
0141670P,49.2747222,0.15222220000000003,28
0141673T,49.3941667,0.2966667,28
0141675V,49.156538299999994,-0.3937312,28
0141995T,48.9187667,-0.21404650000000003,28
0160195A,45.336127600000005,0.2232607,75
0160256S,45.6677249,0.16711289999999998,75
0710989P,46.7890718,4.6769169999999995,27
0320200U,43.6326723,0.2137618,76
0160625T,45.67292335,0.411893604131535,75
0161068Z,45.5534902,0.12393019999999999,75
0170196W,46.03771629999999,-0.6302566,75
0680681W,47.5863563,7.2533811,44
9740260P,-21.167769399999997,55.2881932,4
9740433C,-20.9042845,55.606119299999996,4
0420657L,45.4401467,4.3873058,84
0420900A,45.4536,4.75322,84
0950533N,48.9891693,2.3197111,11
0940394T,48.76302379999999,2.4093664,11
0941548X,48.8490721,2.4749347000000004,11
0380442Z,45.1437,5.71927,84
0810839X,43.9875724,2.1383353,76
0820768P,43.9675,1.5852778,76
0400833N,43.8911318,-0.500972,75
0641039G,43.2957547,-0.36856679999999997,75
0650563J,43.1731794,0.25471170000000004,76
0650603C,43.12522979999999,0.384241,76
0781217Z,48.8035403,2.1266886,11
0782252Z,48.8976716,2.1026594,11
0782334N,48.821447799999994,1.9871825,11
0783080Z,48.799708,2.0672137999999998,11
0783368M,48.972460399999996,1.9830623,11
0624299L,50.0822866,2.7908385,32
0731216A,45.5662672,5.9203636,84
0710727E,46.796949299343794,4.84281726174242,27
0710794C,46.2456386,4.0114577,27
0710802L,46.349674,4.2601544,27
0710996X,46.9040729,4.481756099999999,27
0711719H,46.8392713,4.331151599999999,27
0710177G,46.435311,4.2743162,27
0800437R,49.909153623920005,2.92662674782354,32
0800447B,49.909153623920005,2.92662674782354,32
0800819F,50.106083500000004,1.8337028999999998,32
0800821H,50.106083500000004,1.8337028999999998,32
0801177V,49.900582799999995,2.3216924999999997,32
0801785F,49.992824299999995,1.8768544999999999,32
0810295F,44.0301194,2.1323326000000002,76
0601888B,49.336708,2.1486811,32
0620423Y,50.70513629999999,2.1217900000000003,32
0610084K,48.4484342,0.7798020135619479,28
0610227R,48.4520099484466,0.0712042991394307,28
0610480R,48.83260315543261,0.501641527394375,28
0611003J,48.7651713,0.6278039000000001,28
0880589M,48.2537,5.9983,44
0880746H,48.2672201,6.488870200000001,44
0761569T,49.7577729,0.374891,28
0762359B,49.531383500000004,0.23867399999999997,28
0890181N,47.3857699,4.0476536,27
0802044M,50.0656325,1.3889703000000002,32
0810172X,43.4302,2.16882,76
0624297J,50.571375,2.1741874,32
0900343J,47.6029643,6.8682683,27
0910119K,48.3463691,2.16588,11
0771796J,48.5590252,2.6824060000000003,11
0781560X,48.7709414,2.0706084,11
0672619H,48.4238894,7.450833199999999,44
0790106L,46.6481266,-0.24726869999999998,75
0600233C,49.4669473,1.8971509999999998,32
0631699E,45.753974,3.0865394,84
0600153R,49.223176200000005,1.9468289,32
0600327E,49.2581737,2.8539068,32
0573332M,48.65358,7.2368372999999995,44
0660670V,42.7100287,2.8456715,76
0800443X,49.824270399999996,2.7654259,32
0580938E,47.1804171695358,3.33634881664923,27
0591003V,50.7653265,3.0066319,32
0650497M,43.12522979999999,0.384241,76
0880753R,48.2860794,6.4713441,44
0881537T,48.406984,6.8437227,44
0881688G,48.300530200000004,6.1312974,44
0890099Z,47.5347,3.8865800000000004,27
0801127R,49.774968900000005,1.9818506,32
0810267A,43.7685112,2.2589104,76
0860299H,46.2358775,0.6861455,75
0540374N,48.8416054,6.0683191,44
0541794G,48.575668,5.8513897,44
0762722W,49.9568229,1.2218919,28
0861087P,46.7638945,0.48237340000000006,75
0910604M,48.71445870000001,2.2453842,11
0911466Z,48.4577346,2.1388602000000003,11
0610987S,48.641358600000004,0.749490944862018,28
0920269T,48.8356649,2.240206,11
9740030P,-21.000609899999997,55.2771585,4
0911317M,48.680558700000006,2.1690093,11
0770844Z,48.737539,2.951462,11
0771375B,48.8773018,2.7056056,11
0020228M,49.0483038718163,3.3980128176417406,32
0020374W,49.0864834,3.5528175,32
0020871L,49.84861110000001,3.2863888,32
0021036R,49.2721699766556,3.12652514777423,32
0021842S,49.5151,3.83985,32
0061803C,43.8119541,7.3146204,93
0070337D,44.5493789,4.6829629,84
0071129P,44.8529331,4.3516535,84
0080488M,49.50914470000001,4.3666467,44
0080547B,49.4560072,4.0843034,44
0030843A,46.5660526,3.3331703,84
0030949R,46.5606,3.2911300000000003,84
0031026Z,46.3802795,3.5928142,84
0040205B,43.8338026,5.7826657,93
9710239H,16.3316709,-61.3476233,1
0050154R,44.561197799999995,6.0820018,93
0060122A,43.5836,7.10905,93
9710313N,15.976743300000003,-61.6441603,1
0061289U,43.7846,7.18785,93
0941489H,48.8490721,2.4749347000000004,11
0950395N,49.1658092,2.0013435,11
0890384J,47.7821588,3.2120077,27
0890948X,47.9642268,3.4843747000000005,27
0891250A,47.796128700000004,3.570579,27
0951452M,49.0116,2.03194,11
9720169B,14.6027962,-61.06767239999999,2
9720318N,14.741718300000002,-61.176390399999995,2
0594245U,50.587877899999995,3.0511654999999998,32
0911589H,48.680558700000006,2.1690093,11
0911689S,48.4786406,2.494958,11
0591278U,51.013481299999995,2.3029972,32
0591494D,50.1250142,3.6913023000000003,32
0920499T,48.8212037,2.289259,11
0571417F,48.868408200000005,6.8014037,44
0591849P,50.7159968,2.661152,32
0593521G,50.331979600000004,3.2329285,32
0490440M,47.19224005,-0.275895320412371,52
0490936B,47.25417435,-0.0661853886972667,52
0580198A,46.8073236505319,3.4694939960519,27
0580934A,47.0594459,3.3081798846095403,27
0591042M,50.51721679999999,3.0180377,32
0711516M,46.8319775,4.853079167730231,27
0721031E,48.1301857,0.7132644,52
0450243V,48.0165,2.73636,24
0450249B,47.9027336,1.9086066000000002,24
0501776J,49.66486835,-1.7471490971978403,28
0594927K,50.5432418,2.9830581,32
0595076X,50.7708967,3.0779620999999997,32
0721279Z,48.3547,0.371483,52
0450638Z,48.1892917,2.4249579,24
0450749V,47.5985716,2.6003967999999995,24
0451390S,47.7008085,2.0232754,24
0460064V,44.5305309,1.0430837,76
0460083R,44.469545700000005,1.2975521,76
0490770W,47.473988399999996,-0.5515588,52
0693749A,45.6815791,4.6395008,84
0700108M,47.8637825,6.1160513,27
0700385N,47.7322386893336,5.7514549005074596,27
0460223T,44.7939277,1.9344873,76
0460260H,45.007377000000005,1.6435871,76
0460427P,44.42166775,1.1401246812578998,76
0600837J,49.734865,1.8252533,32
0573261K,49.1288252,6.8937326,44
0572407G,49.225619099999996,6.2197994,44
0572659F,49.1732959,6.6301855,44
0572662J,49.2697783,6.3113942000000005,44
0591041L,50.51721679999999,3.0180377,32
0580295F,47.40001095,3.44861866365267,27
0591351Y,50.2513704,3.9200611000000003,32
0591636H,50.630508899999995,3.0706414,32
0540494U,48.5180357,6.7284065,44
0540754B,48.4813289,6.7772958,44
0790186Y,46.3239455,-0.4645212,75
0761411W,49.880989899999996,0.8306694,28
0761415A,49.6454242,1.531435,28
0530910B,47.826646200000006,-0.735856935591811,52
0550206A,48.8240088,5.1252992,44
0550229A,48.7712673,5.1623805,44
0550488G,48.59167325,5.47380548543842,44
0550508D,48.763203000000004,5.5914753,44
0762076U,49.493897499999996,0.10797319999999999,28
0762146V,49.545292700000005,0.1918673,28
0762342H,49.7855019,1.2294846000000001,28
0762449Z,49.545292700000005,0.1918673,28
0762779H,49.6317451,1.0828619,28
0542135C,48.612881099999996,5.841958900000001,44
0542476Y,48.436190100000005,6.246952200000001,44
0560566L,47.9036655,-2.1221276000000002,53
0570618M,48.65358,7.2368372999999995,44
0594228A,50.1248,3.9293,32
0594695H,50.630508899999995,3.0706414,32
0520637K,48.519312899999996,4.8208137,44
0760626T,49.6317451,1.0828619,28
0760667M,49.532558200000004,0.6340975000000001,28
0600129P,49.2413145823151,1.8857331086071298,32
0600309K,49.2348418,2.8552494999999998,32
0560341S,47.347061100000005,-3.1548667999999997,53
0540313X,48.626296200000006,5.8287285,44
0790934L,46.314854100000005,-0.5431161,75
0800161R,49.957839,2.5909646,32
0800429G,49.88264,2.8540200000000002,32
0561308T,47.747733600000004,-3.3660907,53
0561392J,47.7354591,-3.4270534,53
0561578L,47.7354591,-3.4270534,53
0810305S,44.0379,2.0975099999999998,76
0571355N,48.691799200000005,6.7077121,44
0591829T,50.27964,3.9674154,32
0771470E,48.6499714,3.406422,11
0771698C,48.6499714,3.406422,11
0101048K,48.495163299999994,4.308978700000001,44
0101103V,48.4735598,4.337925299999999,44
0110881Y,43.2108325,2.4412578999999996,76
0120200C,43.9781841,2.5730082000000003,76
0120476C,43.9673651,2.6470951,76
0120523D,44.5206605,2.0944406000000004,76
0120600M,44.351620700000005,2.5728419,76
0120746W,44.0003382590018,3.23670381233263,76
0710220D,46.3077301,4.600430599999999,27
0731308A,45.595134200000004,5.770448200000001,84
0591851S,50.6436584,2.6387499,32
0741202E,45.947137899999994,6.0359602,84
0741382A,45.819053600000004,6.020555,84
0030375S,46.3399276,2.6067229,84
0691201F,45.986474900000005,4.726611,84
0140231A,49.338333299999995,-0.5827778,28
0141683D,49.1683333,0.3311111,28
0941732X,48.8125893,2.3570028,11
0020161P,49.185579700000005,3.3531478999999997,32
0020165U,49.1019,3.1604400000000004,32
0020192Y,50.0030556,3.245,32
0020263A,49.6148945,3.2189506000000003,32
0020581W,49.0735714,3.5417135,32
0020736P,49.7428344897304,3.79079450912162,32
0020949W,49.9552008,3.2985797999999997,32
0021119F,49.8230556,3.6455556000000002,32
0021195N,49.383762100000006,3.327613,32
0942080A,48.76302379999999,2.4093664,11
0021464F,49.7789758856655,3.4306899849347,32
0021806C,49.383762100000006,3.327613,32
0010958L,46.2189665,4.9925097,84
0700308E,47.7145,6.203790000000001,27
0700756S,47.53893925,5.88530738225238,27
0820693H,44.2565123,1.1383233,76
0680473V,48.2476662,7.185118400000001,44
0710503L,46.433626399999994,4.4732816,27
0831525G,43.1497034,6.0737053,93
0650851X,42.99647,-0.09248730000000001,76
9720464X,14.6027962,-61.06767239999999,2
0670213T,48.5395474,7.4555777999999995,44
9760109P,-12.7897252,45.1038055,6
9760269N,-12.913218400000002,45.194967,6
7200076V,42.943011799999994,9.3677363,94
9710136W,16.000077800000003,-61.7333373,1
9710192G,16.2408636,-61.533407700000005,1
9710290N,16.2706436,-61.5057749,1
9710876A,16.059272099999998,-61.76363620000001,1
9710919X,15.883641699999998,-61.3146797,1
9720108K,14.712149499999999,-61.183431999999996,2
0890418W,47.796128700000004,3.570579,27
0890681G,47.7591331,4.1773119,27
0890990T,47.6839847,3.6898894999999996,27
0891153V,47.3692941,3.9987602,27
0610490B,48.8543179,0.398068991210486,28
0790753P,46.3239455,-0.4645212,75
0800428F,49.897349299999995,2.8343112999999995,32
0800445Z,49.8869277,2.7063731,32
0891188H,48.256840000000004,3.26409,27
0900041F,47.585829,6.8654458,27
0910702U,48.731219700000004,2.2713702000000002,11
0861050Z,46.831821500000004,0.4573359,75
0870259J,45.83542429999999,1.2644847,75
0810333X,44.0101,2.11911,76
9710307G,15.976743300000003,-61.6441603,1
9710602C,16.331117499999998,-61.45792370000001,1
0931153Y,48.9392142,2.5257254000000002,11
0880278Z,48.1747684,6.4503642999999995,44
0880723H,48.340371399999995,6.3318402,44
0880829Y,48.406984,6.8437227,44
0881606T,48.249484499999994,6.412361233645151,44
0890201K,48.319447499999995,3.1264717999999996,27
9711162L,16.3327353,-61.698147,1
0940402B,48.8125893,2.3570028,11
0941274Z,48.8262055,2.5406696,11
0870479Y,45.7501747,1.2888396,75
0951035J,48.9906696,2.2794326000000003,11
0870515M,45.6634929,1.6484555,75
0870680S,45.83542429999999,1.2644847,75
9760033G,-12.913218400000002,45.194967,6
0861089S,46.7638945,0.48237340000000006,75
0870278E,45.83542429999999,1.2644847,75
0860090F,46.536399200000005,0.8536503000000001,75
0860223A,46.5695048,0.6439464,75
0860399S,46.424957299999996,0.8682027,75
0951629E,49.0300763,2.0205773000000002,11
0951845P,49.1339431,2.2312397,11
0880467E,48.225184000000006,6.763816499999999,44
0881081X,48.32320285,7.115688766050679,44
0860716L,46.5695048,0.6439464,75
9710191F,16.2408636,-61.533407700000005,1
0850361F,46.4251677,-1.4883469999999999,52
0922453S,48.9026,2.30551,11
0922576A,48.8144,2.31606,11
9740185H,-20.926965799999998,55.3361334,4
9740275F,-21.284012399999998,55.41359620000001,4
0770439J,48.8773018,2.7056056,11
0770842X,48.737539,2.951462,11
0771586F,48.539927,2.6608169,11
0420304C,45.6072875,4.0627318,84
0420335L,45.434898700000005,4.3212622000000005,84
0420505W,45.7523386,3.9746568999999994,84
0421188N,45.5351545,4.2799016482570895,84
0421509M,45.4401467,4.3873058,84
0772507G,48.8567,2.7855615,11
0430515B,45.060809000000006,4.302941000000001,84
0511613B,48.9566218,4.3628851,44
0511919J,48.82692415,3.9542037745950895,44
0520108K,48.4441591,5.1694389,44
0540160F,49.276047600000005,5.868485,44
0601686G,49.31280555,1.8171514778628102,32
0750979G,48.856610100000005,2.3514992,11
0621750R,50.6032472,2.1830816000000004,32
0622062E,50.3812113,2.3361053,32
0622283V,50.4245,2.7738,32
0370301B,47.166718200000005,0.2402095,24
0370804Y,47.4052448,0.6658199,24
0371106B,47.385141100000006,0.5545861999999999,24
0381653R,44.9624037,5.745270099999999,84
0360076M,46.42981760000001,2.1188539,24
0370148K,47.4052448,0.6658199,24
0270068C,49.0268903,1.1510163999999998,28
0270073H,49.0268903,1.1510163999999998,28
0270337V,49.1025,0.48956000000000005,28
0270503A,49.0906709,1.1411476,28
0271805R,49.0268903,1.1510163999999998,28
0280376G,48.3037516936298,0.8490794332218901,24
0280449L,48.2639007,1.2125473999999998,24
0280543N,48.320885100000005,0.8163959,24
0910160E,48.448035299999994,2.2948861000000003,11
0320313S,43.4322445,0.7846079,76
0940721Y,48.7960018,2.5426621,11
0382478M,45.3481942,5.3072813,84
0382587F,45.614003000000004,5.1580574,84
0383002G,45.373000000000005,5.95104,84
0390454G,46.8966981,5.9677182,27
0391066X,47.0921047,5.4925463,27
0911883C,48.6612042,2.3322423999999997,11
0920758Z,48.829358299999996,2.1756092999999996,11
0450459E,48.018342600000004,1.7957935,24
0460200T,44.397033799999996,1.7695063000000002,76
0460391A,44.7389115,1.9077203999999999,76
0460523U,44.4778915,1.2872058000000002,76
0510606G,49.0354975,4.2088812,44
0510630H,48.9566218,4.3628851,44
0511584V,48.7586232,3.7684724000000003,44
0540179B,49.2128736,5.9750234,44
0420104K,45.5351545,4.2799016482570895,84
0420267M,45.3869468,4.2858545,84
0421199A,45.603063399999996,4.3148078000000005,84
0540157C,49.3348009,5.881725,44
0670196Z,48.4330923,7.485117599999999,44
0332328B,45.1861565,-1.0575333999999998,75
0671133T,48.721185,7.361716800000001,44
0671466E,48.84129975,7.60049258863281,44
0672148W,48.86669439999999,7.1906291,44
0672152A,49.0036278,7.7899563999999994,44
0672228H,48.509485299999994,7.269141599999999,44
0542078R,48.559399600000006,6.9646289,44
0490123T,47.376337899999996,-0.1104675,52
0320426P,43.8375617,0.384666,76
0672362D,48.8522761,7.6293725785611795,44
0680649L,47.7195745,7.1647103,44
0680679U,47.5394593,7.333050599999999,44
0680707Z,47.930557,6.964591800000001,44
0341861N,43.565399299999996,3.9017114,76
0681455M,47.9024133,7.253469,44
0681518F,48.0284909,7.5024451,44
0390301R,46.778218700000004,5.9408961,27
0491850V,47.497443,0.0923350673280189,52
0560668X,47.8758768,-3.0199362,53
0561493U,47.747733600000004,-3.3660907,53
0570770C,49.2716496,6.646490700000001,44
0570930B,49.0540236,7.146237299999999,44
0571701P,49.0530406,6.9316068,44
0440866C,47.273351700000006,-2.2138904999999998,52
0440894H,47.273351700000006,-2.2138904999999998,52
0441574X,47.4035523,-0.938858676210172,52
0595107F,50.3952484,3.2326712000000004,32
0352436H,48.0243796,-1.7469644,53
0421532M,45.4825111,4.5741514,84
0421536S,45.4401467,4.3873058,84
0600289N,49.63096015177629,2.30825410992372,32
0640925H,43.228615999999995,-1.04231086760756,75
0370184Z,47.4197523,0.8470549999999999,24
0312594B,43.5241,1.82637,76
0320168J,43.3825423,0.22356910000000002,76
0400758G,44.149503499999994,-0.7377402,75
0650749L,43.1831715,-0.0268132,76
0320309M,43.476111100000004,0.2763889,76
0320489H,43.4709929,0.5218082,76
0330258B,44.841225,-0.5800364,75
0330305C,44.841649600000004,0.214969,75
0420329E,46.0345572,4.0729178,84
0572537Y,49.119696399999995,6.176355200000001,44
0660423B,42.463264200000005,1.9382158999999999,76
0620575N,50.2120584,2.7982832,32
0620982F,50.4754,2.6621898999999996,32
0370284H,47.3900474,0.6889268,24
0572948V,48.9041672,6.8109744999999995,44
0641092P,43.3048593427608,-1.04383321898218,75
0380840G,45.3732685,4.796158599999999,84
0641713P,43.370894299999996,-0.6294320999999999,75
0650240H,43.320741299999995,-0.0047759,76
0650447H,43.299055100000004,0.5938321999999999,76
0782494M,48.8642975,2.1377696,11
0622957C,50.4894092,2.4844817999999997,32
0790172H,46.3239455,-0.4645212,75
0610659K,48.474748600000005,0.14859589999999998,28
0610949A,48.4221718,0.06361280000000001,28
0611079S,48.6688475,-0.0279343955886449,28
0140342W,49.0045765,-0.1725382,28
0140375G,49.182800799999995,-0.3690815,28
0140428P,49.182800799999995,-0.3690815,28
0140665X,48.9420561,-0.2205177,28
0800251N,49.906092,2.0512212,32
0800414R,49.9363775,3.1162449,32
0800618M,50.15183579999999,1.9013003000000002,32
0800832V,49.8941708,2.2956951,32
0801818S,49.8949866,2.1126148,32
0802059D,49.8941708,2.2956951,32
0890669U,47.900929999999995,3.62501,27
0890738U,47.870565500000005,3.32272821477273,27
0602079J,49.60864829999999,1.9960584,32
0890909E,47.62493,3.9733,27
0890972Y,48.0017354,3.7280324,27
0891039W,47.744136100000006,3.6477869,27
0891260L,47.507613662238505,3.8850272886971497,27
0900255N,47.608574299999994,6.8096061,27
0840883D,44.0066403,4.8725016,93
0610908F,48.580906,-0.38203748624326295,28
0620345N,50.4821963,2.5461922,32
0850313D,46.466112200000005,-0.8063735,52
0624014B,50.8064,1.73997,32
0640267T,43.20545870000001,-1.1557764,75
0681137S,47.8208892,7.5410482000000005,44
0770718M,48.6354878,2.7954418,11
0681827S,48.07775170000001,7.3579641,44
0771307C,48.4149956,3.2394035,11
0911502N,48.5692542,2.0357586,11
0671287K,48.4377779,7.2238892,44
0671491G,48.4961447,7.257279799999999,44
0671492H,48.3489201,7.1068599,44
0672446V,48.8982028302106,7.3117369255297895,44
0672540X,48.9075169,7.6309516,44
0922577B,48.8144,2.31606,11
0595371T,50.6193174,3.1314002,32
0751310S,48.856610100000005,2.3514992,11
0755013S,48.856610100000005,2.3514992,11
0600293T,49.6338596,2.3614502,32
0590844X,50.2563884,4.075551,32
0590967F,51.0347708,2.3772525,32
0591136P,50.6026031,3.0697877,32
0760711K,49.7544028,1.1490193000000002,28
0670349R,48.817223600000005,7.788597800000001,44
0670350S,48.821213,7.7358163,44
0880659N,48.391473299999994,5.6737085,44
0880811D,48.2952039,6.68847417992282,44
0580041E,46.9876601,3.1577203,27
0580199B,46.948876299999995,3.9600928,27
0580289Z,47.3716368,3.4545856,27
0580717P,47.048138,3.2028956,27
0890230S,47.9205351,3.25203930303153,27
0890301U,47.7132623,3.6653566,27
0772082V,48.567102399999996,2.6252499,11
0700732R,47.395449799999994,6.0532726,27
0710176F,46.2462758,4.7868257000000005,27
0710459N,46.1966241,4.7689072,27
0710663K,47.026168299999995,4.1199906,27
0710695V,46.833008899999996,4.1158212999999995,27
0573456X,49.101578,7.5083027,44
0800818E,50.106083500000004,1.8337028999999998,32
0770719N,48.6354878,2.7954418,11
0340569J,43.2900051,3.1279228999999997,76
0772117H,48.567102399999996,2.6252499,11
0860212N,46.8180047,0.545812,75
0751265T,48.856610100000005,2.3514992,11
0780520S,48.773933899999996,2.1259014,11
0711333N,46.680688200000006,3.8161727999999995,27
0720397R,48.1860576,0.6554511,52
0780839N,48.8255064,2.12798942040892,11
0741201D,46.0164774,6.1712940000000005,84
0780540N,48.817399,1.9476363,11
0790282C,46.1100611,0.061765999999999995,75
0781221D,48.758664399999994,2.0510182,11
0761156U,49.8535336,0.7990984999999999,28
0761242M,49.493897499999996,0.10797319999999999,28
0920265N,48.914826899999994,2.2674892000000004,11
0920445J,48.8250508,2.273457,11
0762335A,49.526209868317004,0.35472897759286004,28
0741327R,45.9194156,6.165874724017769,84
